X,Y,NAZEV,ULICE_x,OBEC_x,ICOFIR,FIRMA40A
14.506330452000441,50.110834156000465,AGIP - Kolbenova,Kolbenova,Praha,26150972,"Ideal MaGy, s.r.o."
14.55849045700046,50.106935856000462,Čerpací stanice Agip Černý Most,Chlumecká,Praha,26150972,"Ideal MaGy, s.r.o."
14.506330452000441,50.110834156000465,AGIP - Kolbenova,Kolbenova,Praha,26150972,"Ideal MaGy, s.r.o."
14.55849045700046,50.106935856000462,,Chlumecká,Praha,26150972,"Ideal MaGy, s.r.o."
14.440466476000438,50.091572783000458,,Sokolovská 25/18,Praha 8,47134674,Ilona Mazzetti
14.730580007000469,50.073749984000472,ČS Benzina,,Úvaly,28366000,"Immortal, s.r.o."
14.445615262000445,50.089352707000501,,Pernerova 36/2,Praha,43004377,"Impala, s.r.o. v likvidaci"
14.469759119000457,50.067931088000478,IN STORE MEDIA Praha a.s.,U Slavie 1540/2a,Praha,26177757,"IN Store Media Praha, a.s."
16.961719270000458,49.972563350000485,,Anglická 2482/19,Šumperk,48437824,Ing. Alois Kubíček
18.44816150200046,49.779016417000491,Keramická dílna - Keramika AD,17. listopadu 1124/36,Havířov,16608216,Ing. Andrej Družinec
14.335549836000439,50.0415599370005,,Jeremiášova 1106/1,Praha,13768352,Ing. Anna Bílková
14.335549836000439,50.0415599370005,,Jeremiášova 1106/1,Praha,13768352,Ing. Anna Bílková
16.622709416000475,49.254190404000497,,Zeiberlichova 44/46,Brno,47379006,Ing. Arnošt Košťál
15.151280707000467,50.742465871000491,,Čajkovského 195/5,Jablonec nad Nisou,10422552,Ing. Bohdan Jacyšin
16.981311180000432,49.96944864700049,,Vrchlického 1720/10,Šumperk,64110371,Ing. Bohumil Hrdlička
16.558001149000461,49.224177459000487,,Řezáčova 805/5,Brno,42579520,Ing. Bohuslava Folková
16.584946980000439,49.213519065000469,,Klímova 2055/18,Brno,42579520,Ing. Bohuslava Folková
16.640727943000456,49.19617744700048,,Jílkova 4254/90,Brno,42579520,Ing. Bohuslava Folková
14.580980703000421,50.106699193000509,,Bryksova 775/41,Praha,43896332,Ing. Dana Harantová
14.575985596000464,50.107064380000509,,Bryksova 728/67,Praha,43896332,Ing. Dana Harantová
14.492042716000469,48.985543879000488,,Trocnovská 490/4,České Budějovice,47241063,Ing. Hynek Chromý
16.610350903000437,49.19316681900051,MUTTI,Orlí 482/3,Brno,75828642,Ing. Igor Buc
14.434698946000424,50.082889719000491,,Wilsonova 300/8,Praha,11251646,Ing. Jan Kropáč
18.262114112000461,49.828722660000494,,28. října 68/165,Ostrava,46092846,Ing. Jan Mušálek
13.720600033000437,48.908730053000454,hraniční přechod,,Strážný,12223107,Ing. Jan Tutoky
13.720600033000437,48.908730053000454,Hraniční přechod Strážný,,Strážný,12223107,Ing. Jan Tutoky
14.419769187000441,50.080318138000507,,Spálená 96/27,Praha,12223107,Ing. Jan Tutoky
14.455362075000437,50.086965104000456,,Rokycanova 652/30,Praha 3,18429106,Ing. Jana Solnařová
14.689291622000439,49.783081813000479,,Masarykovo nám. 158,Benešov,10068139,Ing. Jarmila Semrádová
17.115299973000447,49.47368007400047,Nákupní středisko HANÁ,sídl. Svobody 3576/77,Prostějov,15394565,Ing. Jaroslav Kučera
16.653238709000448,49.194684639000457,,Hromádkova 3051/31,Brno,61690058,Ing. Jaroslav Mahovský
17.320919978000461,50.297899983000491,,,Mikulovice,76344819,Ing. Jaroslav Plašil
18.089409993000459,50.004179986000509,,36,Strahovice,42047099,Ing. Jaroslav Stříbný
14.340823680000426,50.052262815000461,Gymnázium J. Heyrovského,Mezi školami 2475/29,Praha,16952715,Ing. Jaroslava Žaludová
18.617678558000421,49.750016359000483,,Karvinská 1932/31c,Český Těšín,19008201,Ing. Jindřich Sznapka
18.617568607000464,49.750116321000462,,Karvinská 1889/31b,Český Těšín,19008201,Ing. Jindřich Sznapka
14.479248598000424,48.966916512000466,,Dukelská 478/38,České Budějovice,70665508,Ing. Jiří Bain
13.375200984000458,49.741342612000494,,Škroupova 209/13,Plzeň,16679679,Ing. Jiří Egermaier
13.372032565000438,49.730797442000494,,náměstí Míru 2363/10,Plzeň,16679679,Ing. Jiří Egermaier
14.450012776000449,50.103430896000475,,Komunardů 886/26,Praha,44284900,Ing. Jiří Šlais
13.256368900000439,49.694601913000497,,Plzeňská,Líně,66979901,Ing. Jiří Wit
16.974009970000452,49.965099950000479,"VÚPM PRAMET Šumperk,",,Šumperk,10643788,Ing. Josef Dědic
16.96425048100042,49.971344075000502,,Anglická 2118/4,Šumperk,10643788,Ing. Josef Dědic
16.956764702000442,49.973115704000463,,Myslivecká 2658/2,Šumperk,10643788,Ing. Josef Dědic
17.383938526000463,49.29984644300049,,Štěchovice 1358/16,Kroměříž,62152297,Ing. Josef Mrázek
18.539309971000421,49.855609951000474,,tř. Osvobození 1561/40,Karviná,18446302,Ing. Josef Sikora
18.539309971000421,49.855609951000474,,,Karviná,18446302,Ing. Josef Sikora
18.558226341000477,49.866913148000492,,Einsteinova 2984/14b,Karviná,18446302,Ing. Josef Sikora
16.622436974000436,49.205797103000464,,Jugoslávská 575/33,Brno,12182419,Ing. Karel Vodička
14.394552851000469,50.109957587000508,,Terronská 871/74,Praha,12630969,Ing. Ladislav Antony
18.664219986000433,49.686080011000456,Restaurace Bowling GREEN,,Třinec,16665058,Ing. Libuše Stonawská
16.033472170000437,48.868426266000483,,Pražská 3568/90,Znojmo,46325212,Ing. Marek Kuchynka
16.054170190000434,48.850689765000482,,Vídeňská třída 360,Znojmo,46325212,Ing. Marek Kuchynka
17.25204180600042,49.608848593000459,,Lazecká 576/81,Olomouc,76151956,Ing. Martin Pospíšil
14.458341647000452,50.062946892000468,,U seřadiště 65/7,Praha,61074551,Ing. Milan Moravec
15.080765881000445,50.766087170000503,,Na Výšinách 451/9,Liberec,11436921,Ing. Milan Svoboda
15.063286447000451,50.771714534000466,,5. května 62/46,Liberec,11436921,Ing. Milan Svoboda
15.058845205000466,50.767217225000479,,Zámečnická 560/2,Liberec,11436921,Ing. Milan Svoboda
15.834619429000441,50.217496908000498,SHELL - SERVICE čerpací stanice,Pilnáčkova 381/2,Hradec Králové,48162418,Ing. Miloslav Ratman
15.797481050000442,50.034801152000455,SHELL SERVICE,Na Drážce,Pardubice,48162418,Ing. Miloslav Ratman
15.810989051000433,50.193355415000497,,Rašínova třída 1649/1,Hradec Králové,48162418,Ing. Miloslav Ratman
15.811029758000473,50.194324154000469,,Rašínova třída 1648/2,Hradec Králové,48162418,Ing. Miloslav Ratman
16.91240993900044,49.141880071000458,,,Hodějice,10537937,Ing. Miloš Kašpárek
16.669319151000423,49.182748499000468,,Hviezdoslavova,Brno,10537937,Ing. Miloš Kašpárek
14.407081326000423,50.08916117500047,,Letenská 525/15,Praha,16281985,Ing. Monika Urešová
14.363236189000418,50.04840696700046,,Novoveská 100,Praha,16281985,Ing. Monika Urešová
14.418856682000467,50.053858439000464,,Podolská 554/96,Praha,16281985,Ing. Monika Urešová
16.601356705000455,49.200125171000479,PIZZERIE,Veveří 518/24,Brno,11482923,Ing. Pavel Kašparec
16.653990568000438,49.760047448000478,,Jiráskova 1464/82b,Moravská Třebová,11106514,Ing. Pavel Konečný
16.650063239000474,49.760097387000485,,Jiráskova 1352/110,Moravská Třebová,11106514,Ing. Pavel Konečný
16.654500621000466,49.76003746000049,,Jiráskova 649/78,Moravská Třebová,11106514,Ing. Pavel Konečný
14.364717589000463,49.985694958000465,,Vrážská 238/8,Praha,13768158,Ing. Petr Doležal
17.450493793000476,49.448125437000499,,Čechova 1159/13,Přerov,18070469,Ing. Petr Halámek
17.252058094000461,49.592841954000505,,Dolní náměstí 19/47,Olomouc,18070469,Ing. Petr Halámek
17.129960733000473,48.849603254000499,,Legionářů 2569/2,Hodonín,75921448,"Ing. Petr Chromý, Dis"
18.420048938000434,49.804253232000463,,Jedlová 493/2,Havířov,64594530,Ing. Petr Klimša
17.677821482000468,49.227261439000472,,Kvítková 552,Zlín,40422534,Ing. Radek Viktorín
18.539309971000421,49.855609951000474,,tř. Osvobození 1766/8,Karviná,42986150,Ing. Rostislav Šťastný
18.186206679000463,49.896813876000465,,Opavská 35/1,Hlučín,15488985,Ing. Stanislav Kuráň
14.657589637000456,49.993094035000468,,17. listopadu 46/7,Říčany,12527840,Ing. Stanislav Rathouský
14.398217222000426,50.09908374100047,Potraviny Vyskočil,Dejvická 507/23,Praha,28196520,"Ing. Tomáš Vyskočil, s.r.o."
17.335679997000454,49.272610048000502,,76,Rataje,11513128,Ing. Valdemar Kovalovský
14.410070299000438,49.990809668000509,,Komořanská 2168/48,Praha,67785557,Ing. Vladimír Albrecht
16.985838872000443,49.276595953000481,,Na Hraničkách 358/74,Vyškov,18819052,Ing. Vlastimil Dobeš
16.967437281000457,49.308082738000508,,Slovanská 111/81,Vyškov,18819052,Ing. Vlastimil Dobeš
16.530171937000432,49.2262126330005,,náměstí 28. dubna 1069/2,Brno,18819052,Ing. Vlastimil Dobeš
16.988480368000467,49.9607592050005,,Lidická 1216/79,Šumperk,40321517,Ing. Zbyněk Slavík
17.619098456000472,49.21392511400046,budova 63,třída Tomáše Bati,Zlín,12433497,Ing. Zdeněk Horsák
17.619098456000472,49.21392511400046,,třída Tomáše Bati,Zlín,12433497,Ing. Zdeněk Horsák
14.445337364000466,50.013782931000492,,Pšenčíkova 797/3,Praha,13103148,Ing.Jiří Fischer
14.417371512000443,50.00657807100049,,Sofijské nám. 3404/3,Praha,13103148,Ing.Jiří Fischer
14.426765980000425,50.000532812000472,,Pertoldova 3344/6,Praha,13103148,Ing.Jiří Fischer
14.476833129000454,50.070642583000506,,Vršovická 1288/92,Praha,13103148,Ing.Jiří Fischer
14.417637072000446,50.006053667000458,,Sofijské nám. 3401/5,Praha,13103148,Ing.Jiří Fischer
17.12322345600046,49.010147430000472,,Masarykovo náměstí 35/9,Kyjov,27721400,"Ipos-S, a.s."
17.125542739000423,48.853579264000473,,Národní třída 3574/65,Hodonín,27721400,"Ipos-S, a.s."
17.124236092000444,49.009692689000474,,Masarykovo náměstí 11/18,Kyjov,27721400,"Ipos-S, a.s."
17.123443441000461,49.010117383000477,,Masarykovo náměstí 36/11,Kyjov,27721400,"Ipos-S, a.s."
17.127392341000473,48.851683836000461,,Štefánikova 269/2,Hodonín,27721400,"Ipos-S, a.s."
18.273758367000426,49.850562511000476,,Libušina 519/2,Ostrava,62304488,"Iprokos, s.r.o."
18.290191090000462,49.839866767000501,,Českobratrská 1887/12,Ostrava,62304488,"Iprokos, s.r.o."
18.290684692000468,49.840817880000486,,Sokolská třída 447/41,Ostrava,62304488,"Iprokos, s.r.o."
18.168772568000463,49.832082276000506,,Havlíčkovo náměstí 6171/12b,Ostrava,62304488,"Iprokos, s.r.o."
18.290206533000458,49.840972818000466,,Prokešovo náměstí 564/1,Ostrava,62304488,"Iprokos, s.r.o."
13.371360189000427,49.737649368000461,,Chodské náměstí 1585/2,Plzeň,49203801,Irena Kryčová
18.621883700000467,49.747407176000479,,Viaduktová 56/10,Český Těšín,42786088,Irena Zemánková
14.42336532200045,50.087162679000471,,Celetná 558/12,Praha,26713616,"Iris-Plus, s.r.o."
15.162921017000428,50.715972515000487,,U Stadionu 4904/5,Jablonec nad Nisou,47785837,"Ital - ART spol. s ručením omezeným, v"
15.162921017000428,50.715972515000487,,U Stadionu 4904/5,Jablonec nad Nisou,47785837,"Ital - ART spol. s ručením omezeným, v"
15.159417879000443,50.725287332000505,,Na Vršku 4202/6,Jablonec nad Nisou,41326911,"Italbyt, v.o.s."
14.237228652000454,50.07539402700047,,nám. 1. máje,Hostivice,65396693,Iva Čermáková
14.352582838000444,49.979796746000488,,Sídliště 1081/21,Praha,71524096,Iva Lešetická
15.817085834000466,50.19079812500047,"Trafika "" U Petrofu "" - zastávka MHD",Brněnská,Hradec Králové,64797449,Iva Roflíková
17.003078009000433,49.275999535000494,,Palánek 374/1a,Vyškov,44100515,Iva Škůrková
14.213649546000454,50.780003287000511,,Lázeňská 7/4,Děčín,63785331,Iva Švejdová
16.595159865000426,49.223170867000476,,Palackého třída 291/51,Brno,13423592,Ivan Černý
16.643564497000455,49.221084830000507,,Selská 95/91,Brno,13423592,Ivan Černý
16.644953649000456,49.199518597000463,,Gajdošova 1796/46,Brno,13423592,Ivan Černý
14.461551697000459,50.065418427000509,,Moskevská 1504/65,Praha,86988573,Ivana Červenková
16.602820557000427,49.198106783000469,,Žerotínovo náměstí 533/6,Brno,62098489,Ivana Hradská
15.778489957000431,50.037189927000497,Trafika - Dubina,,Pardubice,63212781,Ivana Trojáková
14.405907542000421,50.057602881000491,,Křížová 1292/25,Praha,40815145,Ivana Zámrská
15.81311780900046,50.246891795000465,,Petra Jilemnického 39/141,Hradec Králové,43487467,Ivanka Roubíčková
15.159417879000443,50.725287332000505,Traficon Na Vršku - ALBERT,Na Vršku 4202/6,Jablonec nad Nisou,73809381,Iveta Janouchová
14.448456851000458,50.044924756000455,Nákupní centrum,Olbrachtova 1946/64,Praha,61818933,Iveta Jiráková
14.433220078000431,50.079079966000506,Lucaffe,,Praha,15946207,Iveta Jirková
12.789618625000458,50.272762546000479,,Chodovská 116/26,Nová Role,16702433,Iveta Maxová
15.849777551000443,50.216816237000501,,třída SNP 700/3,Hradec Králové,66275881,Iveta Voňková
16.605000010000424,49.199475876000463,,Kounicova 944/1,Brno,29255724,"Ivkom, s.r.o."
16.603850986000452,49.189257451000458,,Hybešova 267/26,Brno,62101404,Ivo Kadlíček
15.810904196000422,50.199764099000504,,Bezručova 1598/59,Hradec Králové,44486766,Ivo Rybišar
16.971163845000433,49.975445311000499,,Gagarinova 2387/17,Šumperk,46084070,Ivo Trnčák
12.554370080000467,49.669840017000467,,,Rozvadov,29097991,"IVP-Group, s.r.o."
12.554370080000467,49.669840017000467,,,Rozvadov,29097991,"IVP-Group, s.r.o."
14.496562854000445,50.070062868000491,,Dubečská 1039/8,Praha,45148589,"J i M a, s.r.o."
15.170144090000463,50.737812953000457,,Josefa Hory 4115/27,Jablonec nad Nisou,25005057,"J.G.P. Patina Corp.of N.Y.Imp.Exp., s.r."
14.309071504000428,50.090138559000479,,Žukovského 887/4,Praha,61466824,"J.M.P., s.r.o."
14.086036954000463,50.229943060000494,,Komenského náměstí 81/6,Slaný,61466824,"J.M.P., s.r.o."
15.18834735000047,50.723956596000505,,V Nivách 4514/22,Jablonec nad Nisou,25021885,Jablonecká inženýrská a realitní
16.621498031000442,49.182291713000495,U Paťase,Dornych 49/120,Brno,44012497,"Jamar, s.r.o. - v likvidaci"
13.992317885000432,50.687686631000474,,Lipová 173/2,Ústí nad Labem,10456571,"Jan a Sylva Stupkovi, v.o.s."
18.624287167000432,49.745964979000462,,Štefánikova 20/21,Český Těšín,68304421,Jan Czernek
17.392683782000461,49.298274739000476,,Velké náměstí 22/5,Kroměříž,11494697,Jan Dvořák
14.557990015000428,50.951299981000489,,Bentelerova,Rumburk,16447972,Jan Honzík
18.426026549000426,49.782584015000509,DELIKATES,Hlavní třída 168/46,Havířov,44914237,Jan Janeček
16.595579859000452,49.178808635000507,,Vídeňská 281/77,Brno,10535012,Jan Jaroš
17.051989989000447,48.818010062000496,,,Mikulčice,61396303,Jan Matura
14.690823374000445,49.783443978000491,,Malé nám. 232,Benešov,12225924,Jan Němec
14.679797276000443,50.110577338000496,,9. května 26/18,Šestajovice,69514241,Jan Novotný
14.679577291000442,50.11055736300051,,9. května 25/20,Šestajovice,69514241,Jan Novotný
14.471656226000448,48.993503787000463,,Suchomelská 533/2,České Budějovice,67183484,Jan Peterka
13.134570017000442,49.343200063000495,Jan Sazama,121,Pocinovice,72269197,Jan Sazama
18.277528241000425,49.851954768000496,,Sokolská třída 371/114,Ostrava,13618580,Jan Schrenk
14.009670032000429,49.688870027000462,,,Příbram,15860523,Jan Vandas
14.548348252000437,50.132597642000462,,Vrchlabská 4/18,Praha,73748587,Jan Zahrádka
14.168880760000434,49.781222279000474,,Mírové náměstí,Dobříš,10204598,Jan Zahradníček
14.431150316000469,50.042206714000486,,U družstva Práce 800/54,Praha,10204598,Jan Zahradníček
18.276545653000426,49.831117230000473,,28. října 1777/112,Ostrava,64982840,Jana Cyganová
18.290804966000451,49.840667726000504,,Sokolská třída 318/39,Ostrava,64982840,Jana Cyganová
16.981737636000446,49.267216258000474,,Brněnská 110/154,Vyškov,18818471,Jana Drlíková
14.713040008000462,49.259640013000478,,tř. Dr. Edvarda Beneše 288/1,Soběslav,12902268,Jana Gruberová
14.713040008000462,49.259640013000478,,tř. Dr. Edvarda Beneše 45/6,Soběslav,12902268,Jana Gruberová
12.940599220000422,50.308161646000485,,Jáchymovská,Ostrov,72271124,Jana Chlupová
12.875224946000458,50.213582267000504,,Slovenská 2027/6,Karlovy Vary,72271124,Jana Chlupová
12.917990074000443,50.280859998000494,,,Hájek,72271124,Jana Chlupová
12.838095018000445,50.229437205000465,,Chebská 73/48,Karlovy Vary,72271124,Jana Chlupová
16.98019547700045,49.965511918000459,,17. listopadu 1326/5,Šumperk,13006517,Jana Chrastinová
16.644141275000436,49.363319908000506,,nám. Svobody 34/2,Blansko,12409910,Jana Jakubcová
13.900810007000416,49.260720076000496,čerpací stanice OMV,,Strakonice,47276827,Jana Janáčová
16.582031027000426,49.21527684500046,,náměstí Svornosti 2573/6,Brno,74733087,Jana Krajčovič
17.294779715000459,49.575621449000494,,Náves Svobody 4/6,Olomouc,60310502,Jana Kratochvílová
16.609780923000471,49.190696879000484,,Bašty 415/6,Brno,65374274,Jana Lysoňková
16.664960936000455,49.757479979000493,,nám. T. G. Masaryka 35/23,Moravská Třebová,11106336,Jana Machatá
18.288499947000446,49.839269937000495,AUTOKOM,,Ostrava,46537015,Jana Onderková
12.187968058000422,50.22178264000047,,Karlova 248/19,Aš,12398187,Jana Paťhová
18.452567074000456,49.793462981000459,,Kapitána Jasioka 788/14,Havířov,67680879,Jana Pawlasová
14.467961556000432,50.078112499000497,,Vinohradská 2333/166,Praha,61650927,Jana Pivoňková
13.229530058000421,49.841839926000489,,83,Všeruby,14724049,Jana Přibíková
12.85274897800042,50.240702508000481,,Konečná 901/17,Karlovy Vary,18222595,Jana Ruthová
17.465142297000455,49.988292978000459,,nám. Míru 61/10,Bruntál,16643682,Jana Šandová - Potraviny u Šandů
17.445379987000422,49.076060060000486,,82,Staré Město,16643682,Jana Šandová - Potraviny u Šandů
13.951110066000467,49.557170043000497,,,Březnice,45866171,Jana Trčková
17.073779247000459,49.6927922750005,,Palackého 953/29,Litovel,18466184,Jana Urbanová
17.298029926000424,49.820379922000484,,315,Huzová,66907993,Jana Vráblíková
18.273622986000476,49.840846920000502,,Cihelní 481/49,Ostrava,62362267,"Janlan, s.r.o."
14.433220078000431,50.079079966000506,,Havelské tržiště,Praha,25767062,"Janus Praha, s.r.o."
16.942969983000467,48.905210044000455,,,Čejkovice,64477371,Jarmila Chlebíková
17.577752520000445,48.967969578000464,,Hlucká 572,Dolní Němčí,67588735,Jarmila Kadlčková
13.029777243000467,50.491982907000477,,Moskevská 142/23,Vejprty,13313304,Jarmila Lukavecká
16.742267607000429,48.933953207000457,,Bratislavská,Hustopeče,45624640,Jarmila Pregrtová
16.241129991000435,50.625139971000465,parcel. č. 600/1,,Meziměstí,46498958,Jarmila Pumrová
14.372939784000437,50.134455552000475,,Výhledské náměstí 1088/1,Praha,41168933,Jarmila Semíková
14.41539685200047,50.073377328000504,,Na Moráni 360/3,Praha,41168933,Jarmila Semíková
14.492798772000469,50.092827141000498,,U kněžské louky 2766/3,Praha,41168933,Jarmila Semíková
14.436049490000471,50.07773002200048,,Italská 1223/20,Praha,66047722,Jarmila Žabová
16.815970814000423,48.906157480000502,,Úvoz 380/1,Velké Pavlovice,67000720,Jaromír Ištvánek
16.683191219000435,49.18280710400046,ČS SLOVNAFT,Hviezdoslavova 1168/49,Brno,64311813,Jaromír Veit
16.727441071000442,49.168986535000499,TABÁK - TRAFIKA,Masarykovo náměstí 1665/8,Šlapanice,64311813,Jaromír Veit
16.594003623000447,49.198362691000455,TABÁK - TISK,Údolní 619/51,Brno,64311813,Jaromír Veit
16.579572837000455,49.169473926000478,TABÁK - TISK,Havelkova 120/28,Brno,64311813,Jaromír Veit
16.635318382000435,49.192827483000485,TABÁK A TISK,Táborská 241/228,Brno,64311813,Jaromír Veit
16.574868721000428,49.167617442000505,TABÁK A TISK,Čeňka Růžičky 759/2,Brno,64311813,Jaromír Veit
